,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
73400,2024,2,FT,Machine Learning Infrastructure Engineer,171600,US,0,US,2
73406,2024,3,FT,AI Engineer,160000,US,0,US,2
73411,2024,3,FT,Analytics Engineer,225000,US,0,US,2
73413,2024,2,FT,Analytics Engineer,183000,US,0,US,2
73414,2024,2,FT,Analytics Engineer,122000,US,0,US,2
73415,2024,2,FT,Analytics Engineer,156450,US,0,US,2
73416,2024,2,FT,Analytics Engineer,119200,US,0,US,2
73424,2024,2,FT,Data Engineer,96000,US,100,US,2
73426,2024,3,FT,Data Engineer,119000,US,100,US,2
73429,2024,3,FT,Data Engineer,256300,US,0,US,2
73430,2024,3,FT,Data Engineer,126400,US,0,US,2
73433,2024,3,FT,Data Engineer,151463,US,100,US,2
73434,2024,3,FT,Data Engineer,87780,US,100,US,2
73437,2024,3,FT,Data Infrastructure Engineer,170000,US,100,US,2
73438,2024,3,FT,Data Infrastructure Engineer,150000,US,100,US,2
73439,2024,3,FT,Computer Vision Engineer,93125,GB,0,GB,2
73440,2024,3,FT,Computer Vision Engineer,65625,GB,0,GB,2
73441,2024,2,FT,Product Manager,235000,US,0,US,2
73449,2024,3,FT,Machine Learning Engineer,306500,US,0,US,2
73450,2024,3,FT,Machine Learning Engineer,245000,US,0,US,2
73455,2024,3,FT,Prompt Engineer,500000,US,0,US,2
73456,2024,3,FT,Prompt Engineer,100000,US,0,US,2
73483,2024,1,FT,Data Operations Analyst,90000,US,0,US,2
73484,2024,1,FT,Data Operations Analyst,63000,US,0,US,2
73485,2024,3,FT,Data Operations Engineer,248400,US,0,US,2
73486,2024,3,FT,Data Operations Engineer,140600,US,0,US,2
73489,2024,3,FT,Data Engineer,194750,US,0,US,2
73490,2024,3,FT,Data Engineer,129960,US,0,US,2
73493,2024,2,FT,Business Intelligence Developer,107000,US,0,US,2
73494,2024,2,FT,Business Intelligence Developer,66000,US,0,US,2
73499,2024,3,FT,DevOps Engineer,119000,US,100,US,2
73500,2024,3,FT,DevOps Engineer,85000,US,100,US,2
73518,2024,3,FT,Machine Learning Engineer,163400,US,0,US,2
73520,2024,3,FT,Machine Learning Engineer,175750,US,0,US,2
73535,2024,3,FT,Machine Learning Engineer,289000,US,0,US,2
73536,2024,3,FT,Machine Learning Engineer,158080,US,0,US,2
73581,2024,3,FT,Machine Learning Engineer,337280,US,0,US,2
73582,2024,3,FT,Machine Learning Engineer,172000,US,0,US,2
73588,2024,3,FT,Machine Learning Engineer,112000,US,0,US,2
73603,2024,2,FT,Machine Learning Scientist,221760,US,0,US,2
73604,2024,2,FT,Machine Learning Scientist,126000,US,0,US,2
73611,2024,3,FT,Machine Learning Architect,395000,US,0,US,2
73612,2024,3,FT,Machine Learning Architect,201000,US,0,US,2
73613,2024,1,FT,Machine Learning Engineer,259200,US,0,US,2
73633,2024,2,FT,Data Scientist,232000,US,0,US,2
73635,2024,3,FT,Data Scientist,332000,US,0,US,2
73641,2024,3,FT,Data Scientist,258750,US,0,US,2
73642,2024,3,FT,Data Scientist,191250,US,0,US,2
73645,2024,2,FT,Data Scientist,54615,CA,0,CA,2
73647,2024,1,FT,Research Scientist,205000,US,0,US,2
73648,2024,1,FT,Research Scientist,136800,US,0,US,2
73649,2024,3,FT,Product Manager,399600,US,0,US,2
73651,2024,3,FT,Software Engineer,266000,US,0,US,2
73652,2024,3,FT,Software Engineer,177688,US,0,US,2
73659,2024,3,FT,Applied Scientist,194750,US,0,US,2
73660,2024,3,FT,Applied Scientist,129200,US,0,US,2
73661,2024,3,FT,Applied Scientist,280000,US,0,US,2
73662,2024,3,FT,Applied Scientist,136800,US,0,US,2
73669,2024,3,FT,Site Reliability Engineer,266000,US,0,US,2
73670,2024,3,FT,Site Reliability Engineer,177688,US,0,US,2
73671,2024,3,FT,Site Reliability Engineer,280000,US,0,US,2
73672,2024,3,FT,Site Reliability Engineer,187040,US,0,US,2
73673,2024,2,FT,Data Analyst,82643,US,100,US,2
73674,2024,2,FT,Data Analyst,56854,US,100,US,2
73675,2024,2,FT,Product Manager,180000,US,100,US,2
73676,2024,2,FT,Product Manager,77760,US,100,US,2
73677,2024,4,FT,Business Intelligence,260000,US,100,US,2
73678,2024,4,FT,Business Intelligence,230000,US,100,US,2
73679,2024,1,FT,Data Specialist,32000,US,0,US,2
73680,2024,1,FT,Data Specialist,30000,US,0,US,2
73681,2024,1,FT,Data Integrity Analyst,170000,US,0,US,2
73682,2024,1,FT,Data Integrity Analyst,135000,US,0,US,2
73695,2024,2,FT,Data Engineer,67661,GB,0,GB,2
73696,2024,2,FT,Data Engineer,63866,GB,0,GB,2
73712,2024,2,FT,Software Engineer,170023,US,0,US,2
73713,2024,1,FT,Software Engineer,208800,US,0,US,2
73714,2024,1,FT,Software Engineer,98300,US,0,US,2
73716,2024,3,FT,Product Manager,202000,US,0,US,2
73724,2024,2,FT,Software Engineer,113500,US,0,US,2
73727,2024,2,FT,Research Engineer,337250,US,0,US,2
73728,2024,2,FT,Research Engineer,184300,US,0,US,2
73729,2024,3,FT,Software Engineer,173000,US,100,US,2
73730,2024,3,FT,Software Engineer,117000,US,100,US,2
73733,2024,3,FT,Software Engineer,194750,US,0,US,2
73734,2024,3,FT,Software Engineer,129200,US,0,US,2
73737,2024,1,FT,Business Analyst,128356,US,0,US,2
73738,2024,1,FT,Business Analyst,120037,US,0,US,2
73741,2024,1,FT,Machine Learning Scientist,221760,US,0,US,2
73742,2024,1,FT,Machine Learning Scientist,126000,US,0,US,2
73753,2024,2,FT,Product Manager,399600,US,0,US,2
73754,2024,2,FT,Product Manager,204000,US,0,US,2
73758,2024,2,FT,Software Engineer,173301,US,0,US,2
73759,2024,2,FT,Associate,147000,US,0,US,2
73760,2024,2,FT,Associate,146000,US,0,US,2
73764,2024,2,FT,Software Engineer,136800,US,0,US,2
73769,2024,1,FT,Research Associate,58717,GB,0,GB,2
73791,2024,2,FT,AI Product Manager,259500,US,0,US,2
73792,2024,2,FT,AI Product Manager,113000,US,0,US,2
73796,2024,3,FT,Data Analyst,126350,US,0,US,2
73797,2024,1,FT,Data Analyst,232222,US,0,US,2
73798,2024,1,FT,Data Analyst,106400,US,0,US,2
73799,2024,3,FT,Data Analyst,187982,US,0,US,2
73800,2024,3,FT,Data Analyst,113928,US,0,US,2
73802,2024,3,FT,Data Analyst,79509,US,0,US,2
73807,2024,3,FT,Data Engineer,162884,US,0,US,2
73808,2024,3,FT,Data Engineer,144560,US,0,US,2
73813,2024,1,FT,Business Analyst,110000,US,0,US,2
73820,2024,3,FT,Software Engineer,174518,US,0,US,2
73821,2024,2,FT,Business Intelligence,128000,US,100,US,2
73822,2024,2,FT,Business Intelligence,64000,US,100,US,2
73827,2024,3,FT,Solutions Architect,283850,US,100,US,2
73828,2024,3,FT,Solutions Architect,144650,US,100,US,2
73829,2024,3,FT,Solutions Architect,238400,US,100,US,2
73830,2024,3,FT,Solutions Architect,121500,US,100,US,2
73831,2024,4,FT,Head of Data,297000,US,100,US,2
73832,2024,4,FT,Head of Data,162000,US,100,US,2
73834,2024,3,FT,Machine Learning Engineer,250000,US,100,US,2
73835,2024,3,FT,Machine Learning Engineer,304496,US,0,US,2
73836,2024,3,FT,Machine Learning Engineer,148049,US,0,US,2
73845,2024,3,FT,Analytics Engineer,218500,US,0,US,2
73846,2024,3,FT,Analytics Engineer,161500,US,0,US,2
73854,2024,4,FT,Data Engineer,106500,US,0,US,2
73860,2024,3,FT,Data Engineer,68750,GB,0,GB,2
73861,2024,3,FT,Data Engineer,235200,US,0,US,3
73862,2024,3,FT,Data Engineer,136100,US,0,US,3
73885,2024,3,FT,Data Scientist,209700,US,0,US,2
73886,2024,3,FT,Data Scientist,144600,US,0,US,2
73895,2024,3,FT,Data Scientist,207000,US,100,US,2
73897,2024,1,FT,Data Analyst,83375,US,100,US,2
73898,2024,1,FT,Data Analyst,51000,US,100,US,2
73900,2024,3,FT,Data Analyst,148000,US,0,US,2
73903,2024,2,FT,Data Analyst,115000,US,100,US,2
73904,2024,2,FT,Data Analyst,73600,US,100,US,2
73905,2024,4,FT,Data Governance Specialist,150000,US,0,US,2
73906,2024,4,FT,Data Governance Specialist,120000,US,0,US,2
73919,2024,2,FT,Software Engineer,297500,US,0,US,2
73920,2024,2,FT,Software Engineer,145350,US,0,US,2
73923,2024,3,FT,Full Stack Engineer,200000,US,100,US,2
73924,2024,3,FT,Full Stack Engineer,150000,US,100,US,2
73928,2024,3,FT,Software Engineer,206600,US,100,US,2
73929,2024,2,FT,Associate,91665,US,0,US,2
73930,2024,2,FT,Associate,61110,US,0,US,2
73941,2024,2,FT,Fullstack Engineer,168300,US,100,US,2
73942,2024,2,FT,Fullstack Engineer,107712,US,100,US,2
73951,2024,2,FT,Product Manager,246400,US,0,US,2
73953,2024,2,FT,Security Engineer,162150,US,0,US,2
73954,2024,2,FT,Security Engineer,119850,US,0,US,2
73957,2024,3,FT,Product Manager,311600,US,0,US,2
73960,2024,2,FT,Product Manager,141588,US,0,US,2
73961,2024,2,FT,Product Manager,227240,CA,0,CA,2
73962,2024,2,FT,Product Manager,113760,CA,0,CA,2
73963,2024,2,FT,Product Manager,414000,US,0,US,2
73971,2024,2,FT,Product Manager,379620,US,0,US,2
73972,2024,2,FT,Product Manager,153216,US,0,US,2
73979,2024,2,FT,Product Manager,119100,US,0,US,2
73989,2024,2,FT,Decision Scientist,150200,US,0,US,2
73990,2024,2,FT,Decision Scientist,123000,US,0,US,2
73991,2024,3,FT,Data Architect,204360,US,0,US,2
73992,2024,3,FT,Data Architect,134597,US,0,US,2
73995,2024,3,FT,Data Scientist,337250,US,0,US,2
73996,2024,3,FT,Data Scientist,184300,US,0,US,2
73999,2024,3,FT,Data Scientist,149500,US,0,US,2
74000,2024,3,FT,Data Scientist,87500,US,0,US,2
74009,2024,2,FT,Data Scientist,205500,US,100,US,2
74010,2024,2,FT,Data Scientist,136300,US,100,US,2
74011,2024,2,FT,Data Scientist,80290,CA,0,CA,2
74013,2024,3,FT,Data Scientist,204360,US,0,US,2
74014,2024,3,FT,Data Scientist,134597,US,0,US,2
74019,2024,3,FT,Software Engineer,280000,CA,0,CA,2
74020,2024,3,FT,Software Engineer,187040,CA,0,CA,2
74021,2024,3,FT,Applied Scientist,253000,CA,0,CA,2
74022,2024,3,FT,Applied Scientist,135800,CA,0,CA,2
74023,2024,2,FT,Associate,266000,US,0,US,2
74024,2024,2,FT,Associate,198000,US,0,US,2
74025,2024,3,FT,Machine Learning Engineer,360000,US,0,US,2
74026,2024,3,FT,Machine Learning Engineer,228000,US,0,US,2
74027,2024,2,FT,Machine Learning Engineer,290000,US,0,US,2
74028,2024,2,FT,Machine Learning Engineer,128600,US,0,US,2
74037,2024,3,FT,Machine Learning Engineer,337000,US,0,US,2
74038,2024,3,FT,Machine Learning Engineer,184000,US,0,US,2
74055,2024,2,FT,Machine Learning Engineer,141200,US,0,US,2
74056,2024,2,FT,Machine Learning Engineer,75400,US,0,US,2
74060,2024,2,FT,Data Analyst,91000,US,0,US,2
74061,2024,1,FT,Data Analyst,177777,US,0,US,2
74064,2024,1,FT,Data Analyst,97375,US,0,US,2
74065,2024,2,FT,Data Analyst,61250,US,0,US,2
74066,2024,2,FT,Data Analyst,58660,US,0,US,2
74067,2024,2,FT,Data Analyst,61550,US,0,US,2
74074,2024,3,FT,Data Analyst,40000,US,0,US,2
74081,2024,3,FT,Data Analyst,235310,US,0,US,2
74082,2024,3,FT,Data Analyst,154960,US,0,US,2
74085,2024,1,FT,Data Visualization Specialist,140000,US,0,US,2
74086,2024,1,FT,Data Visualization Specialist,130000,US,0,US,2
74089,2024,2,FT,Data Engineer,168150,US,0,US,2
74093,2024,2,FT,Data Engineer,159869,US,0,US,2
74094,2024,2,FT,Data Engineer,95722,US,0,US,2
74097,2024,3,FT,Data Engineer,217100,US,100,US,2
74098,2024,3,FT,Data Engineer,116900,US,100,US,2
74101,2024,3,FT,Computational Biologist,208000,US,0,US,2
74102,2024,3,FT,Computational Biologist,111000,US,0,US,2
74103,2024,2,FT,AI Engineer,200875,US,0,US,2
74104,2024,2,FT,AI Engineer,120525,US,0,US,2
74107,2024,3,FT,Software Engineer,206645,US,0,US,2
74108,2024,3,FT,Software Engineer,152737,US,0,US,2
74109,2024,2,FT,Associate,104261,US,0,US,2
74110,2024,2,FT,Associate,76857,US,0,US,2
74116,2024,3,FT,Research Scientist,169442,US,0,US,2
74117,2024,2,FT,Associate,189000,US,0,US,2
74118,2024,2,FT,Associate,167000,US,0,US,2
74124,2024,2,FT,Associate,138000,US,0,US,2
74128,2024,2,FT,Software Engineer,185849,US,0,US,2
74130,2024,2,FT,Associate,72000,US,0,US,2
74131,2024,3,FT,Software Engineer,358000,US,0,US,2
74133,2024,2,FT,Research Engineer,410000,US,0,US,2
74134,2024,2,FT,Research Engineer,194000,US,0,US,2
74145,2024,2,FT,Product Manager,170300,US,0,US,2
74146,2024,2,FT,Product Manager,91700,US,0,US,2
74149,2024,2,FT,Data Scientist,296000,US,0,US,2
74150,2024,2,FT,Data Scientist,158755,US,0,US,2
74152,2024,3,FT,Data Scientist,167538,US,0,US,2
74159,2024,3,FT,Data Scientist,459000,US,0,US,2
74165,2024,2,FT,Data Scientist,312000,US,0,US,2
74166,2024,2,FT,Data Scientist,167000,US,0,US,2
74168,2024,2,FT,Data Scientist,200740,US,0,US,2
74169,2024,2,FT,Data Scientist,269800,US,0,US,2
74170,2024,2,FT,Data Scientist,147200,US,0,US,2
74171,2024,3,FT,Data Scientist,358000,US,0,US,2
74177,2024,3,FT,Software Development Engineer,355000,US,0,US,2
74178,2024,3,FT,Software Development Engineer,194000,US,0,US,2
74181,2024,2,FT,Site Reliability Engineer,280000,US,0,US,2
74182,2024,2,FT,Site Reliability Engineer,187040,US,0,US,2
74186,2024,3,FT,Research Scientist,177688,US,0,US,2
74189,2024,2,FT,Engineering Manager,358000,US,0,US,2
74241,2024,3,FT,Machine Learning Engineer,258800,US,0,US,2
74242,2024,3,FT,Machine Learning Engineer,199200,US,0,US,2
74251,2024,1,FT,Machine Learning Engineer,260000,US,0,US,2
74252,2024,1,FT,Machine Learning Engineer,165000,US,0,US,2
74265,2024,3,FT,Data Engineer,139360,US,100,US,2
74266,2024,3,FT,Data Engineer,86840,US,100,US,2
74267,2024,3,FT,Data Engineer,136923,CA,0,CA,2
74268,2024,3,FT,Data Engineer,76923,CA,0,CA,2
74276,2024,3,FT,Product Manager,100000,CA,0,CA,2
74277,2024,3,FT,Data Analyst,167500,US,0,US,2
74278,2024,3,FT,Data Analyst,134000,US,0,US,2
74279,2024,1,FT,Data Analyst,128355,US,0,US,2
74280,2024,1,FT,Data Analyst,82227,US,0,US,2
74281,2024,1,FT,Data Analyst,270000,US,0,US,2
74287,2024,3,FT,Data Analyst,171814,US,0,US,2
74288,2024,3,FT,Data Analyst,92920,US,0,US,2
74289,2024,3,FT,Data Analyst,172000,US,100,US,2
74290,2024,3,FT,Data Analyst,101000,US,100,US,2
74292,2024,2,FT,Software Engineer,129200,US,0,US,2
74301,2024,2,FT,DevOps Engineer,201600,US,0,US,2
74302,2024,2,FT,DevOps Engineer,122400,US,0,US,2
74309,2024,2,FT,Software Engineer,69230,CA,0,CA,2
74332,2024,2,FT,Software Development Engineer,122400,US,0,US,2
74333,2024,2,FT,Associate,171350,US,0,US,2
74334,2024,2,FT,Associate,85850,US,0,US,2
74335,2024,3,FT,Full Stack Developer,200000,US,100,US,2
74336,2024,3,FT,Full Stack Developer,96000,US,100,US,2
74343,2024,1,FT,Data Engineer,173040,US,0,US,2
74344,2024,1,FT,Data Engineer,86520,US,0,US,2
74349,2024,2,FT,Data Management Analyst,149925,US,0,US,2
74350,2024,2,FT,Data Management Analyst,91260,US,0,US,2
74363,2024,1,FT,Data Scientist,118575,US,0,US,2
74364,2024,1,FT,Data Scientist,84000,US,0,US,2
74373,2024,3,FT,Data Scientist,338000,US,0,US,2
74375,2024,3,FT,Data Scientist,270400,US,0,US,2
74383,2024,2,FT,Research Engineer,172000,US,0,US,2
74384,2024,2,FT,Research Engineer,75600,US,0,US,2
74389,2024,1,PT,Software Developer,72600,US,0,US,2
74390,2024,1,PT,Software Developer,36300,US,0,US,2
74391,2024,3,FT,Data Architect,171000,CA,100,CA,2
74392,2024,3,FT,Data Architect,152000,CA,100,CA,2
74403,2024,3,FT,Analytics Engineer,183621,US,0,US,2
74405,2024,3,FT,Analytics Engineer,153018,US,0,US,2
74407,2024,2,FT,Analytics Engineer,204000,US,100,US,2
74408,2024,2,FT,Analytics Engineer,147000,US,100,US,2
74409,2024,3,FT,Analytics Engineer,126400,US,100,US,2
74410,2024,3,FT,Analytics Engineer,101100,US,100,US,2
74415,2024,2,FT,Analytics Engineer,235750,US,0,US,2
74416,2024,2,FT,Analytics Engineer,174250,US,0,US,2
74419,2024,2,FT,AI Engineer,300000,US,0,US,2
74421,2024,2,FT,AI Engineer,210000,GB,0,GB,2
74422,2024,2,FT,AI Engineer,50000,GB,0,GB,2
74424,2024,3,FT,AI Engineer,136000,US,100,US,2
74425,2024,2,FT,AI Engineer,500000,US,0,US,2
74431,2024,3,FT,Data Governance Lead,244000,US,0,US,2
74432,2024,3,FT,Data Governance Lead,200000,US,0,US,2
74434,2024,3,FT,Data Governance Lead,160000,US,0,US,2
74435,2024,4,FT,Data Manager,180000,US,0,US,2
74436,2024,4,FT,Data Manager,145000,US,0,US,2
74441,2024,3,FT,Data Analyst,181000,US,100,US,2
74442,2024,3,FT,Data Analyst,118000,US,100,US,2
74445,2024,1,FT,Data Analyst,107000,US,0,US,2
74446,2024,1,FT,Data Analyst,83000,US,0,US,2
74447,2024,3,FT,Data Analyst,158400,US,0,US,2
74451,2024,2,FT,Data Analyst,95000,PH,0,PH,2
74452,2024,2,FT,Data Analyst,70000,PH,0,PH,2
74461,2024,3,FT,Data Analyst,195714,US,0,US,2
74462,2024,3,FT,Data Analyst,170186,US,0,US,2
74466,2024,3,FT,Data Analyst,111500,US,100,US,2
74470,2024,3,FT,Data Analyst,110400,US,100,US,2
74471,2024,3,FT,Data Analyst,178310,US,0,US,2
74472,2024,3,FT,Data Analyst,129700,US,0,US,2
74473,2024,1,FT,Data Analyst,153500,US,0,US,2
74474,2024,1,FT,Data Analyst,92250,US,0,US,2
74475,2024,3,FT,Data Analyst,204000,US,0,US,2
74476,2024,3,FT,Data Analyst,136500,US,0,US,2
74487,2024,3,FT,Data Analyst,144198,US,0,US,2
74488,2024,3,FT,Data Analyst,120165,US,0,US,2
74492,2024,3,FT,Data Analyst,97500,US,0,US,2
74499,2024,1,FT,Data Analyst,145600,US,100,US,2
74500,2024,1,FT,Data Analyst,97000,US,100,US,2
74501,2024,1,FT,Data Analyst,93750,GB,100,GB,2
74502,2024,1,FT,Data Analyst,68750,GB,100,GB,2
74503,2024,3,FT,Data Analyst,164000,US,100,US,2
74504,2024,3,FT,Data Analyst,122000,US,100,US,2
74505,2024,3,FT,Decision Scientist,190000,US,100,US,2
74506,2024,3,FT,Decision Scientist,155000,US,100,US,2
74514,2024,2,FT,Software Engineer,102350,US,100,US,2
74521,2024,2,FT,Data Scientist,317000,US,0,US,2
74523,2024,2,FT,Data Scientist,317000,US,100,US,2
74524,2024,2,FT,Data Scientist,149000,US,100,US,2
74529,2024,3,FT,Data Scientist,172800,US,100,US,2
74533,2024,2,FT,Data Scientist,177600,US,0,US,2
74551,2024,3,FT,Data Scientist,235495,US,0,US,2
74557,2024,3,FT,Data Scientist,314100,US,0,US,2
74570,2024,3,FT,Data Scientist,199000,US,0,US,2
74571,2024,2,FT,Data Scientist,208000,CA,0,CA,2
74572,2024,2,FT,Data Scientist,187000,CA,0,CA,2
74575,2024,3,FT,Data Scientist,110000,CA,0,CA,2
74577,2024,2,FT,Data Scientist,85000,CA,0,CA,2
74578,2024,2,FT,Data Scientist,70000,CA,0,CA,2
74583,2024,3,FT,Data Scientist,161800,US,0,US,2
74584,2024,3,FT,Data Scientist,121400,US,0,US,2
74585,2024,3,FT,Data Scientist,272290,US,100,US,2
74586,2024,3,FT,Data Scientist,169374,US,100,US,2
74587,2024,3,FT,Data Scientist,214200,US,100,US,2
74588,2024,3,FT,Data Scientist,169400,US,100,US,2
74599,2024,2,FT,Data Scientist,225000,US,0,US,2
74603,2024,3,FT,Data Scientist,278300,US,0,US,2
74604,2024,3,FT,Data Scientist,205700,US,0,US,2
74609,2024,3,FT,Data Scientist,500000,US,0,US,2
74621,2024,2,FT,Data Scientist,129000,US,100,US,2
74627,2024,3,FT,Data Scientist,275000,CA,0,CA,2
74628,2024,3,FT,Data Scientist,180000,CA,0,CA,2
74633,2024,2,FT,Data Scientist,194000,US,0,US,2
74635,2024,3,FT,Data Scientist,236000,US,100,US,2
74636,2024,3,FT,Data Scientist,163000,US,100,US,2
74642,2024,3,FT,AI Researcher,160000,US,0,US,2
74643,2024,2,FT,Frontend Engineer,280000,US,0,US,2
74644,2024,2,FT,Frontend Engineer,130000,US,0,US,2
74647,2024,3,FT,Computer Vision Engineer,235000,US,0,US,2
74648,2024,3,FT,Computer Vision Engineer,185000,US,0,US,2
74649,2024,3,FT,Data Infrastructure Engineer,190000,US,0,US,2
74650,2024,3,FT,Data Infrastructure Engineer,170000,US,0,US,2
74657,2024,3,FT,Data Infrastructure Engineer,241000,US,0,US,2
74658,2024,3,FT,Data Infrastructure Engineer,189000,US,0,US,2
74667,2024,2,FT,Cloud Database Administrator,170000,US,100,US,2
74668,2024,2,FT,Cloud Database Administrator,140000,US,100,US,2
74671,2024,2,FT,Machine Learning Engineer,260000,US,0,US,2
74674,2024,3,FT,Machine Learning Engineer,167047,US,100,US,2
74675,2024,3,FT,Machine Learning Engineer,253692,US,100,US,2
74676,2024,3,FT,Machine Learning Engineer,122887,US,100,US,2
74679,2024,3,FT,Machine Learning Architect,171000,CA,100,CA,2
74680,2024,3,FT,Machine Learning Architect,152000,CA,100,CA,2
74683,2024,3,FT,Machine Learning Engineer,293250,US,0,US,2
74684,2024,3,FT,Machine Learning Engineer,201960,US,0,US,2
74686,2024,3,FT,Research Engineer,240000,US,0,US,2
74690,2024,3,FT,Research Engineer,176000,US,0,US,2
74691,2024,2,FT,Data Engineer,167000,US,0,US,2
74696,2024,3,FT,Machine Learning Engineer,194000,US,100,US,2
74715,2024,2,FT,Research Engineer,230000,US,0,US,2
74721,2024,3,FT,Machine Learning Engineer,140000,GB,0,GB,2
74722,2024,3,FT,Machine Learning Engineer,115000,GB,0,GB,2
74737,2024,3,FT,Machine Learning Engineer,242000,CA,100,CA,2
74740,2024,3,FT,Machine Learning Engineer,177000,US,100,US,2
74745,2024,3,FT,Machine Learning Engineer,235680,US,0,US,2
74746,2024,3,FT,Machine Learning Engineer,153040,US,0,US,2
74749,2024,3,FT,Machine Learning Engineer,240000,US,100,US,3
74750,2024,3,FT,Machine Learning Engineer,112000,US,100,US,3
74761,2024,1,FT,Machine Learning Engineer,168000,US,0,US,2
74762,2024,1,FT,Machine Learning Engineer,125000,US,0,US,2
74780,2024,2,FT,Machine Learning Engineer,125100,US,0,US,2
74781,2024,2,FT,Machine Learning Scientist,200000,US,0,US,2
74782,2024,2,FT,Machine Learning Scientist,150000,US,0,US,2
74783,2024,3,FT,Machine Learning Scientist,200000,US,0,US,2
74789,2024,1,FT,Machine Learning Scientist,285000,CA,0,CA,2
74790,2024,1,FT,Machine Learning Scientist,180000,CA,0,CA,2
74793,2024,2,FT,Software Engineer,275000,US,0,US,2
74799,2024,3,FT,Software Engineer,180360,US,100,US,2
74800,2024,3,FT,Software Engineer,136600,US,100,US,2
74805,2024,3,FT,Machine Learning Engineer,182222,DE,0,DE,2
74806,2024,3,FT,Machine Learning Engineer,137777,DE,0,DE,2
74809,2024,3,FT,Machine Learning Engineer,240500,US,0,US,2
74810,2024,3,FT,Machine Learning Engineer,192500,US,0,US,2
74813,2024,1,FT,Machine Learning Engineer,154440,US,0,US,2
74814,2024,1,FT,Machine Learning Engineer,112320,US,0,US,2
74817,2024,2,FT,AI Product Manager,225600,US,0,US,2
74819,2024,2,FT,Product Manager,225600,US,0,US,2
74825,2024,2,FT,Associate,148800,US,0,US,2
74827,2024,3,FT,Software Engineer,231500,US,100,US,2
74829,2024,3,FT,Research Engineer,256000,US,100,US,2
74830,2024,3,FT,Research Engineer,202000,US,100,US,2
74831,2024,4,FT,NLP Engineer,200000,US,0,US,2
74832,2024,4,FT,NLP Engineer,150000,US,0,US,2
74835,2024,1,FT,Data Governance Analyst,139000,US,0,US,2
74836,2024,1,FT,Data Governance Analyst,100000,US,0,US,2
74842,2024,3,FT,Data Architect,92500,US,100,US,2
74843,2024,4,FT,Data Integration Engineer,180000,US,0,US,2
74844,2024,4,FT,Data Integration Engineer,150000,US,0,US,2
74847,2024,2,FT,AI Researcher,230000,US,0,US,2
74848,2024,2,FT,AI Researcher,160000,US,0,US,2
74851,2024,1,FT,AI Researcher,350000,US,0,US,2
74852,2024,1,FT,AI Researcher,250000,US,0,US,2
74853,2024,2,FT,AI Researcher,215000,US,0,US,2
74854,2024,2,FT,AI Researcher,149000,US,0,US,2
74855,2024,3,FT,Software Engineer,274600,US,0,US,2
74856,2024,3,FT,Software Engineer,148800,US,0,US,2
74857,2024,3,FT,Software Engineer,241700,US,0,US,2
74858,2024,3,FT,Software Engineer,201500,US,0,US,2
74863,2024,3,FT,Software Engineer,260000,DE,0,DE,2
74864,2024,3,FT,Software Engineer,216000,DE,0,DE,2
74865,2024,3,FT,Business Intelligence Developer,160000,US,100,US,2
74867,2024,4,FT,Head of Data,402500,US,0,US,2
74868,2024,4,FT,Head of Data,263500,US,0,US,2
74873,2024,4,FT,Data Operations Specialist,180000,US,0,US,2
74874,2024,4,FT,Data Operations Specialist,150000,US,0,US,2
74875,2024,2,FT,Data Product Manager,160000,US,0,US,2
74876,2024,2,FT,Data Product Manager,135000,US,0,US,2
74877,2024,2,FT,Systems Engineer,230000,US,100,US,2
74879,2024,4,FT,Software Engineer,230000,US,0,US,2
74881,2024,3,FT,Data Strategist,185000,US,0,US,2
74882,2024,3,FT,Data Strategist,135000,US,0,US,2
74883,2024,2,FT,Data Strategist,130000,US,0,US,2
74884,2024,2,FT,Data Strategist,100000,US,0,US,2
74885,2024,3,FT,Data Strategist,140000,US,0,US,2
74886,2024,3,FT,Data Strategist,110000,US,0,US,2
74887,2024,3,FT,Solutions Architect,205000,US,100,US,2
74889,2024,3,FT,Engineering Manager,210000,US,0,US,2
74895,2024,3,FT,Research Engineer,235680,US,0,US,2
74896,2024,3,FT,Research Engineer,153040,US,0,US,2
74901,2024,3,FT,Computational Biologist,145800,US,0,US,2
74902,2024,3,FT,Computational Biologist,108000,US,0,US,2
74903,2024,3,FT,Data Engineer,206400,US,0,US,2
74906,2024,2,FT,Data Engineer,25000,US,100,US,2
74908,2024,3,FT,Data Engineer,25000,US,100,US,2
74917,2024,4,FT,Data Engineer,394000,US,100,US,2
74918,2024,4,FT,Data Engineer,246000,US,100,US,2
74919,2024,3,FT,Data Engineer,164300,US,100,US,2
74920,2024,3,FT,Data Engineer,131400,US,100,US,2
74922,2024,3,FT,Data Engineer,101100,US,100,US,2
74923,2024,3,FT,Data Engineer,187300,US,100,US,2
74924,2024,3,FT,Data Engineer,149800,US,100,US,2
74931,2024,2,FT,Data Engineer,119400,US,0,US,2
74932,2024,2,FT,Data Engineer,89500,US,0,US,2
74939,2024,2,FT,Data Engineer,135800,US,0,US,2
74941,2024,3,FT,Data Engineer,226750,MX,0,MX,2
74942,2024,3,FT,Data Engineer,166000,MX,0,MX,2
74943,2024,4,FT,Data Engineer,240000,US,0,US,2
74946,2024,4,FT,Data Engineer,190000,US,0,US,2
